variant,mean_best,std_best,mean_gap_pct,mean_final_generation,individual_runs
"0.05",8458.18,209.34,12.15,500,[8583.65,8707.49,8268.57,8726.46,8109.3,8389.04,8339.46,8339.68,8429.51,8688.67]
"0.10",8224.06,337.43,9.04,500,[8554.03,7890.29,8275.01,7900.66,8297.48,8218.08,7619.15,8230.55,8619.09,8636.21]
"0.20",8247.00,335.00,9.35,500,[7731.84,8859.54,8637.45,8071.55,8116.7,8363.95,8240.94,8206.62,7873.79,8367.64]
"0.40",8224.63,174.88,9.05,500,[8077.93,8519.3,8280.57,8224.2,8503.69,8038.42,8158.34,8058.75,8285.39,8099.68]
"0.80",8197.03,208.74,8.69,500,[8136.49,8425.14,8521.09,8191.03,8277.16,7966.5,8328.48,8076.89,7823.64,8223.9]
